R_package,method,objective_name,dimension,starting_point,lower_bound,upper_bound,max_iterations,max_evaluations,value,solution,number_of_iterations,number_of_evaluations,convergence,message,execution_time,time_units,time_cluster
DEoptim,DEoptim,Rosenbrock,10,-,"(-5, -5, -5, -5, -5, -5, -5, -5, -5, -5)","(5, 5, 5, 5, 5, 5, 5, 5, 5, 5)",4,-,10877.3303457529,"(1.08992776181549, -2.0340684610419, -0.424594768323004, -1.13779330393299, 2.5731514999643, -0.0524646462872624, 0.886439005844295, -2.06405617548153, -0.260353152174503, 0.236095915921032)",4,10,-,-,0.00968146324157715,secs,0.01
pso,psoptim,Rosenbrock,10,"(-0.381706755142659, -3.94145275931805, 1.47726789815351, -2.22679807338864, -1.36744784424081, 0.452502365224063, 3.81114942021668, -3.97982907248661, -4.5665734121576, 1.16718644276261)","(-5, -5, -5, -5, -5, -5, -5, -5, -5, -5)","(5, 5, 5, 5, 5, 5, 5, 5, 5, 5)",14,-,1963.99742787292,"(-1.25436415189493, 1.49824160180693, 1.49068226291846, 1.57097758902305, -0.405143739845536, -1.31586249082488, 0.727422882916329, 0.607537815479374, -0.161672717907902, -2.57239641831058)",14,224,2,Maximal number of iterations reached,0.0117902755737305,secs,0.01
ABCoptim,abc_optim,Rosenbrock,10,"(-0.381706755142659, -3.94145275931805, 1.47726789815351, -2.22679807338864, -1.36744784424081, 0.452502365224063, 3.81114942021668, -3.97982907248661, -4.5665734121576, 1.16718644276261)","(-5, -5, -5, -5, -5, -5, -5, -5, -5, -5)","(5, 5, 5, 5, 5, 5, 5, 5, 5, 5)",5,-,22.5480968455745,"(0.789473684210526, 0.789473684210526, 0.789473684210526, 0.789473684210526, 0.789473684210526, 0.789473684210526, 0.789473684210526, 0.789473684210526, 0.789473684210526, 0.600924360516824)",5,-,-,-,0.00867009162902832,secs,0.01
nloptr,sbplx,Rosenbrock,10,"(-0.381706755142659, -3.94145275931805, 1.47726789815351, -2.22679807338864, -1.36744784424081, 0.452502365224063, 3.81114942021668, -3.97982907248661, -4.5665734121576, 1.16718644276261)","(-5, -5, -5, -5, -5, -5, -5, -5, -5, -5)","(5, 5, 5, 5, 5, 5, 5, 5, 5, 5)",-,180,410.593070951531,"(0.0761234210635659, -0.313262113137917, 0.772935883722216, 0.913715303445962, 0.749330320039006, 0.669775042478542, 0.485967194969986, 0.172251176527919, -1.78923500765692, 3.22171431009548)",180,-,5,NLOPT_MAXEVAL_REACHED: Optimization stopped because maxeval (above) was reached.,0.00946497917175293,secs,0.01
nloptr,cobyla,Rosenbrock,10,"(-0.381706755142659, -3.94145275931805, 1.47726789815351, -2.22679807338864, -1.36744784424081, 0.452502365224063, 3.81114942021668, -3.97982907248661, -4.5665734121576, 1.16718644276261)","(-5, -5, -5, -5, -5, -5, -5, -5, -5, -5)","(5, 5, 5, 5, 5, 5, 5, 5, 5, 5)",-,170,333.291159773514,"(-0.0331214388090487, -0.14765218300396, 0.190500849667548, -0.0525400647975037, 0.0927845168726018, -0.234104002505905, 0.262404920417034, 0.077711279543467, -1.72558352860838, 3.08969621577678)",170,-,5,NLOPT_MAXEVAL_REACHED: Optimization stopped because maxeval (above) was reached.,0.0107665061950684,secs,0.01
nloptr,bobyqa,Rosenbrock,10,"(-0.381706755142659, -3.94145275931805, 1.47726789815351, -2.22679807338864, -1.36744784424081, 0.452502365224063, 3.81114942021668, -3.97982907248661, -4.5665734121576, 1.16718644276261)","(-5, -5, -5, -5, -5, -5, -5, -5, -5, -5)","(5, 5, 5, 5, 5, 5, 5, 5, 5, 5)",-,170,40.0430423155627,"(-0.419004706172467, 0.156108169386383, 0.239516624810407, 0.2708498173762, 0.246855618344809, 0.177192020832656, 0.28427961168916, -0.0790673189404968, -0.288452979915295, 0.0196168933736414)",170,-,5,NLOPT_MAXEVAL_REACHED: Optimization stopped because maxeval (above) was reached.,0.0248432159423828,secs,0.01
stats,optim,Rosenbrock,10,"(-4.40096349921077, 3.86888430221006, 2.20902346773073, 1.68608190724626, -2.75900861015543, 4.43206612952054, -3.53625295450911, 4.88592880778015, -0.321074174717069, 3.27272942755371)","(-5, -5, -5, -5, -5, -5, -5, -5, -5, -5)","(5, 5, 5, 5, 5, 5, 5, 5, 5, 5)",10000,-,3.98657919508871,"(-0.993261151631024, 0.996602776717815, 0.998235675257924, 0.998979805542087, 0.999209816416618, 0.999041664552114, 0.99839115097781, 0.996931622358355, 0.993931826312848, 0.987900944700977)",192,192,0,CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH,0.0558218955993652,secs,0.1
GA,ga,Rosenbrock,10,-,"(-5, -5, -5, -5, -5, -5, -5, -5, -5, -5)","(5, 5, 5, 5, 5, 5, 5, 5, 5, 5)",40,-,60.6897698317944,"(-0.33477258940035, 0.360857010905824, 0.319845828063214, 0.228255915129952, 0.247453569155523, -0.116229949270654, 0.109591551458319, -0.0702572893106436, 0.265490475481198, 0.584540144474256)",40,-,-,-,0.103311777114868,secs,0.1
DEoptim,DEoptim,Rosenbrock,10,-,"(-5, -5, -5, -5, -5, -5, -5, -5, -5, -5)","(5, 5, 5, 5, 5, 5, 5, 5, 5, 5)",40,-,124.45808058629,"(-0.0882867702565339, 0.325824660953786, 0.483571813188086, 0.731095413689597, 0.116921408165, -0.387731248982999, 0.123306598830968, -0.44610981956479, 0.130463106430753, 0.359083803654217)",40,82,-,-,0.0759971141815186,secs,0.1
pso,psoptim,Rosenbrock,10,"(-4.40096349921077, 3.86888430221006, 2.20902346773073, 1.68608190724626, -2.75900861015543, 4.43206612952054, -3.53625295450911, 4.88592880778015, -0.321074174717069, 3.27272942755371)","(-5, -5, -5, -5, -5, -5, -5, -5, -5, -5)","(5, 5, 5, 5, 5, 5, 5, 5, 5, 5)",140,-,7.83813385541189,"(0.467229518100716, 0.221781617198848, 0.0639123868609089, 0.0440138758375897, 0.0132507486438087, 0.020326907129293, 0.00172601247813019, 0.00113146167676069, 0.0101631643541289, -0.00670606960993813)",140,2240,2,Maximal number of iterations reached,0.0848839282989502,secs,0.1
ABCoptim,abc_optim,Rosenbrock,10,"(-4.40096349921077, 3.86888430221006, 2.20902346773073, 1.68608190724626, -2.75900861015543, 4.43206612952054, -3.53625295450911, 4.88592880778015, -0.321074174717069, 3.27272942755371)","(-5, -5, -5, -5, -5, -5, -5, -5, -5, -5)","(5, 5, 5, 5, 5, 5, 5, 5, 5, 5)",47,-,10.269952293759,"(0.5247905249683, 0.244249956381391, -0.0733942662499181, 0.0217781914818901, 0.0585347167584308, 0.0403816882897976, 0.0256707163648668, -0.0334927870051542, 0.00158929220434977, 0.000778047971218297)",47,-,-,-,0.0829148292541504,secs,0.1
nloptr,sbplx,Rosenbrock,10,"(-4.40096349921077, 3.86888430221006, 2.20902346773073, 1.68608190724626, -2.75900861015543, 4.43206612952054, -3.53625295450911, 4.88592880778015, -0.321074174717069, 3.27272942755371)","(-5, -5, -5, -5, -5, -5, -5, -5, -5, -5)","(5, 5, 5, 5, 5, 5, 5, 5, 5, 5)",-,2000,124.611718632758,"(-0.888504605112212, 0.801387294271751, 0.648671045868968, 0.423119095036337, 0.179483282504303, 0.0145508527531547, -0.922828203361747, 1.36199512503127, 2.02044094246253, 4.08217699341288)",2000,-,5,NLOPT_MAXEVAL_REACHED: Optimization stopped because maxeval (above) was reached.,0.0618982315063477,secs,0.1
nloptr,cobyla,Rosenbrock,10,"(-4.40096349921077, 3.86888430221006, 2.20902346773073, 1.68608190724626, -2.75900861015543, 4.43206612952054, -3.53625295450911, 4.88592880778015, -0.321074174717069, 3.27272942755371)","(-5, -5, -5, -5, -5, -5, -5, -5, -5, -5)","(5, 5, 5, 5, 5, 5, 5, 5, 5, 5)",-,2000,1516.60882239946,"(-0.92166611157297, 0.742593042608343, 0.450910007787982, 0.0812467502676388, -0.841184821970254, 1.22119544751986, 1.56109786075732, 2.46227779014122, 2.37177037043946, 4.99995562336206)",2000,-,5,NLOPT_MAXEVAL_REACHED: Optimization stopped because maxeval (above) was reached.,0.0725502967834473,secs,0.1
nloptr,bobyqa,Rosenbrock,10,"(-4.40096349921077, 3.86888430221006, 2.20902346773073, 1.68608190724626, -2.75900861015543, 4.43206612952054, -3.53625295450911, 4.88592880778015, -0.321074174717069, 3.27272942755371)","(-5, -5, -5, -5, -5, -5, -5, -5, -5, -5)","(5, 5, 5, 5, 5, 5, 5, 5, 5, 5)",-,2000,2.42854000960229,"(0.980455220875528, 0.965396251993105, 0.936123281590144, 0.876541584645606, 0.769070368956862, 0.593169403173879, 0.34844975413854, 0.113085467370511, 0.0196007843310078, 0.000438655597591448)",2000,-,5,NLOPT_MAXEVAL_REACHED: Optimization stopped because maxeval (above) was reached.,0.0842278003692627,secs,0.1
stats,optim,Rosenbrock,10,"(-1.74680610420182, -0.860843763221055, 1.44791166996583, -2.66481582541019, -2.84973372938111, -3.61443182220683, 3.86951971333474, 3.06230940390378, 4.48310887208208, 3.5667273029685)","(-5, -5, -5, -5, -5, -5, -5, -5, -5, -5)","(5, 5, 5, 5, 5, 5, 5, 5, 5, 5)",10000,-,1.1834032285155e-07,"(0.999997562089432, 0.999996112565198, 0.999993698161499, 0.999989100315974, 0.999979995680153, 0.999961787086641, 0.999925280921031, 0.999852040955813, 0.999705092798782, 0.999410288046864)",215,215,52,ERROR: ABNORMAL_TERMINATION_IN_LNSRCH,0.0508477687835693,secs,0.1
GA,ga,Rosenbrock,10,-,"(-5, -5, -5, -5, -5, -5, -5, -5, -5, -5)","(5, 5, 5, 5, 5, 5, 5, 5, 5, 5)",40,-,59.6461079722026,"(-0.91224117150477, 0.984110615225428, 0.901335453451245, 0.617405714232101, 0.353084764569729, 0.719220388344751, 0.495448204012013, 0.466838277148812, 0.41237672998097, 0.363272198488542)",40,-,-,-,0.111567735671997,secs,0.1
DEoptim,DEoptim,Rosenbrock,10,-,"(-5, -5, -5, -5, -5, -5, -5, -5, -5, -5)","(5, 5, 5, 5, 5, 5, 5, 5, 5, 5)",40,-,69.0636248877047,"(0.996524658368541, 0.81109133810306, 0.790049317984765, 0.287777816443437, 0.566439395770431, 0.520825339853763, 0.55706296684373, -0.0318495566457022, 0.131260536556601, -0.0668930027026067)",40,82,-,-,0.0653347969055176,secs,0.1
pso,psoptim,Rosenbrock,10,"(-1.74680610420182, -0.860843763221055, 1.44791166996583, -2.66481582541019, -2.84973372938111, -3.61443182220683, 3.86951971333474, 3.06230940390378, 4.48310887208208, 3.5667273029685)","(-5, -5, -5, -5, -5, -5, -5, -5, -5, -5)","(5, 5, 5, 5, 5, 5, 5, 5, 5, 5)",140,-,9.60623323718923,"(-0.49919307397106, 0.266237946963864, 0.0770438388473013, 0.0141087791294465, 0.0147634656248637, 0.0121892966221921, 0.0172692825932707, 0.00969035718492864, 0.00989422576553022, 0.00201135525896726)",140,2240,2,Maximal number of iterations reached,0.140616655349731,secs,0.1
ABCoptim,abc_optim,Rosenbrock,10,"(-1.74680610420182, -0.860843763221055, 1.44791166996583, -2.66481582541019, -2.84973372938111, -3.61443182220683, 3.86951971333474, 3.06230940390378, 4.48310887208208, 3.5667273029685)","(-5, -5, -5, -5, -5, -5, -5, -5, -5, -5)","(5, 5, 5, 5, 5, 5, 5, 5, 5, 5)",47,-,13.9770218367895,"(0.161191047299528, -0.00886438267785021, -0.0758242099936995, -0.0167932950363109, -0.015467643675846, -0.150135716956093, 0.154954587474201, 0.0491783121528314, 0.0117137940183788, 0.0507065306737428)",47,-,-,-,0.0987594127655029,secs,0.1
nloptr,sbplx,Rosenbrock,10,"(-1.74680610420182, -0.860843763221055, 1.44791166996583, -2.66481582541019, -2.84973372938111, -3.61443182220683, 3.86951971333474, 3.06230940390378, 4.48310887208208, 3.5667273029685)","(-5, -5, -5, -5, -5, -5, -5, -5, -5, -5)","(5, 5, 5, 5, 5, 5, 5, 5, 5, 5)",-,2000,98.6534883471354,"(0.87331800940564, 0.761013728137113, 0.573408321452956, 0.304694340465991, 0.0417979383706894, -0.770481958229854, 1.10609422169732, 1.45543567423065, 2.19436540651867, 4.83514714593094)",2000,-,5,NLOPT_MAXEVAL_REACHED: Optimization stopped because maxeval (above) was reached.,0.077235221862793,secs,0.1
nloptr,cobyla,Rosenbrock,10,"(-1.74680610420182, -0.860843763221055, 1.44791166996583, -2.66481582541019, -2.84973372938111, -3.61443182220683, 3.86951971333474, 3.06230940390378, 4.48310887208208, 3.5667273029685)","(-5, -5, -5, -5, -5, -5, -5, -5, -5, -5)","(5, 5, 5, 5, 5, 5, 5, 5, 5, 5)",-,2000,99.8248986508898,"(-0.473896155029411, 0.238686046590389, 0.0658418438864794, 0.0146864990639277, 0.00538912464682221, -0.757977012119318, 1.08403904961219, 1.41240691190545, 2.0782736294608, 4.33553475956601)",2000,-,5,NLOPT_MAXEVAL_REACHED: Optimization stopped because maxeval (above) was reached.,0.0784003734588623,secs,0.1
nloptr,bobyqa,Rosenbrock,10,"(-1.74680610420182, -0.860843763221055, 1.44791166996583, -2.66481582541019, -2.84973372938111, -3.61443182220683, 3.86951971333474, 3.06230940390378, 4.48310887208208, 3.5667273029685)","(-5, -5, -5, -5, -5, -5, -5, -5, -5, -5)","(5, 5, 5, 5, 5, 5, 5, 5, 5, 5)",-,2000,5.45632901428415e-28,"(1, 1, 1, 0.999999999999999, 0.999999999999999, 0.999999999999997, 0.999999999999995, 0.99999999999999, 0.99999999999998, 0.99999999999996)",2000,-,5,NLOPT_MAXEVAL_REACHED: Optimization stopped because maxeval (above) was reached.,0.0840256214141846,secs,0.1
stats,optim,Rosenbrock,10,"(-3.91493724659085, -1.56963865738362, -2.15074748033658, 2.80596268363297, -0.804916182532907, 4.02426069136709, -0.186339146457613, -3.18849680945277, 2.69715366186574, -4.78112733224407)","(-5, -5, -5, -5, -5, -5, -5, -5, -5, -5)","(5, 5, 5, 5, 5, 5, 5, 5, 5, 5)",10000,-,1.21165190761493e-07,"(0.999997575433662, 0.999996110485963, 0.999993657062727, 0.999989010035468, 0.999979777656608, 0.99996134062342, 0.999924376542133, 0.999850238399593, 0.999701473378471, 0.999403045617779)",148,148,0,CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH,0.0365922451019287,secs,0.1
GA,ga,Rosenbrock,10,-,"(-5, -5, -5, -5, -5, -5, -5, -5, -5, -5)","(5, 5, 5, 5, 5, 5, 5, 5, 5, 5)",40,-,59.9400667602447,"(0.422100282994337, 0.291436607189658, 0.361955193258141, 0.431520341075654, 0.592373784505796, 0.374597002577207, -0.286456873301091, -0.0249258168985079, 0.0551374399054887, -0.0117471216453296)",40,-,-,-,0.124290704727173,secs,0.1
DEoptim,DEoptim,Rosenbrock,10,-,"(-5, -5, -5, -5, -5, -5, -5, -5, -5, -5)","(5, 5, 5, 5, 5, 5, 5, 5, 5, 5)",40,-,88.6002884290703,"(-0.0805132883822802, 0.0151796111762865, -0.293078010688665, 0.0988851714946243, 0.570090126566979, 0.0112053210825716, 0.119325552601367, -0.0101780342565478, -0.49815615118295, 0.0869208335259025)",40,82,-,-,0.0721404552459717,secs,0.1
pso,psoptim,Rosenbrock,10,"(-3.91493724659085, -1.56963865738362, -2.15074748033658, 2.80596268363297, -0.804916182532907, 4.02426069136709, -0.186339146457613, -3.18849680945277, 2.69715366186574, -4.78112733224407)","(-5, -5, -5, -5, -5, -5, -5, -5, -5, -5)","(5, 5, 5, 5, 5, 5, 5, 5, 5, 5)",140,-,4.83497375592711,"(-0.983887590482061, 0.979704179091376, 0.964994686948891, 0.950129239742492, 0.916484750586928, 0.860617279853319, 0.757199351292826, 0.579776581622381, 0.332174584206854, 0.0902472318865311)",140,2240,2,Maximal number of iterations reached,0.116747856140137,secs,0.1
ABCoptim,abc_optim,Rosenbrock,10,"(-3.91493724659085, -1.56963865738362, -2.15074748033658, 2.80596268363297, -0.804916182532907, 4.02426069136709, -0.186339146457613, -3.18849680945277, 2.69715366186574, -4.78112733224407)","(-5, -5, -5, -5, -5, -5, -5, -5, -5, -5)","(5, 5, 5, 5, 5, 5, 5, 5, 5, 5)",47,-,17.5479526098116,"(0.507846146052409, 0.295463685068888, 0.0735931142688116, 0.0230035121608052, 0.226276545968277, 0.0807712840276584, -0.0192215327471387, -0.0412865308819916, 0.230065413113487, 0.0618926043573174)",47,-,-,-,0.086249828338623,secs,0.1
nloptr,sbplx,Rosenbrock,10,"(-3.91493724659085, -1.56963865738362, -2.15074748033658, 2.80596268363297, -0.804916182532907, 4.02426069136709, -0.186339146457613, -3.18849680945277, 2.69715366186574, -4.78112733224407)","(-5, -5, -5, -5, -5, -5, -5, -5, -5, -5)","(5, 5, 5, 5, 5, 5, 5, 5, 5, 5)",-,2000,8.37396577426207,"(-0.909624264294516, 0.837437110501885, 0.709777284440383, 0.507815031681776, 0.267768734363501, 0.0825892945145889, 0.016467037149003, 0.0105842500220347, 0.0100236524122505, 8.24113009840777e-05)",2000,-,5,NLOPT_MAXEVAL_REACHED: Optimization stopped because maxeval (above) was reached.,0.0815236568450928,secs,0.1
nloptr,cobyla,Rosenbrock,10,"(-3.91493724659085, -1.56963865738362, -2.15074748033658, 2.80596268363297, -0.804916182532907, 4.02426069136709, -0.186339146457613, -3.18849680945277, 2.69715366186574, -4.78112733224407)","(-5, -5, -5, -5, -5, -5, -5, -5, -5, -5)","(5, 5, 5, 5, 5, 5, 5, 5, 5, 5)",-,2000,877.833771911233,"(-0.990060677556847, 0.964109567031447, 0.962537673463372, 0.90168300354502, 0.819346600339996, 0.699292785940325, 0.464689393302156, 0.223315540886337, 0.0219314352751034, -2.95158646001523)",2000,-,5,NLOPT_MAXEVAL_REACHED: Optimization stopped because maxeval (above) was reached.,0.0814056396484375,secs,0.1
nloptr,bobyqa,Rosenbrock,10,"(-3.91493724659085, -1.56963865738362, -2.15074748033658, 2.80596268363297, -0.804916182532907, 4.02426069136709, -0.186339146457613, -3.18849680945277, 2.69715366186574, -4.78112733224407)","(-5, -5, -5, -5, -5, -5, -5, -5, -5, -5)","(5, 5, 5, 5, 5, 5, 5, 5, 5, 5)",-,2000,4.00742406858847,"(-0.992674337536755, 0.99567364015917, 0.996185164829099, 0.994885873887194, 0.991218461721361, 0.982870206313207, 0.966315179455432, 0.933142343727988, 0.870340130115756, 0.756781019731887)",2000,-,5,NLOPT_MAXEVAL_REACHED: Optimization stopped because maxeval (above) was reached.,0.0876927375793457,secs,0.1
stats,optim,Rosenbrock,10,"(3.57051091268659, -1.408427413553, 1.326811441686, -4.80297875823453, 0.545695356559008, 0.581396596971899, 3.13386182999238, 2.97937632072717, -2.65399320516735, 2.93065158650279)","(-5, -5, -5, -5, -5, -5, -5, -5, -5, -5)","(5, 5, 5, 5, 5, 5, 5, 5, 5, 5)",10000,-,8.03952621902617e-08,"(0.999997936407395, 0.999996733523675, 0.999994999299412, 0.999991470710467, 0.999984115253209, 0.999969394032944, 0.999938772594458, 0.999877654822969, 0.999756052376221, 0.999511801194605)",213,213,52,ERROR: ABNORMAL_TERMINATION_IN_LNSRCH,0.0692005157470703,secs,0.1
GA,ga,Rosenbrock,10,-,"(-5, -5, -5, -5, -5, -5, -5, -5, -5, -5)","(5, 5, 5, 5, 5, 5, 5, 5, 5, 5)",40,-,50.3615446207384,"(-0.295035154585401, 0.272703910024939, 0.0699184670161584, -0.0823114449491543, -0.227518370492335, -0.27435037922445, 0.251905164504598, -0.326899752647497, 0.205600549159119, -0.0185906816921432)",40,-,-,-,0.0991673469543457,secs,0.1
DEoptim,DEoptim,Rosenbrock,10,-,"(-5, -5, -5, -5, -5, -5, -5, -5, -5, -5)","(5, 5, 5, 5, 5, 5, 5, 5, 5, 5)",40,-,109.212459443758,"(-1.13382510013679, 0.95343356079695, 0.561099229350202, -0.0745243090204895, 0.466739547513337, 0.397547198150832, 0.439136109944771, -0.245556194471115, 0.165594247917384, 0.328686465269327)",40,82,-,-,0.0824918746948242,secs,0.1
pso,psoptim,Rosenbrock,10,"(3.57051091268659, -1.408427413553, 1.326811441686, -4.80297875823453, 0.545695356559008, 0.581396596971899, 3.13386182999238, 2.97937632072717, -2.65399320516735, 2.93065158650279)","(-5, -5, -5, -5, -5, -5, -5, -5, -5, -5)","(5, 5, 5, 5, 5, 5, 5, 5, 5, 5)",140,-,7.10703179662737,"(0.624086491791106, 0.405694302749045, 0.172918875444568, 0.0355886587393533, 0.00650547455779402, 0.015318534042351, 0.0112195398137533, 0.0181747412225234, 0.00531429493570128, -0.00315286832220132)",140,2240,2,Maximal number of iterations reached,0.0987286567687988,secs,0.1
ABCoptim,abc_optim,Rosenbrock,10,"(3.57051091268659, -1.408427413553, 1.326811441686, -4.80297875823453, 0.545695356559008, 0.581396596971899, 3.13386182999238, 2.97937632072717, -2.65399320516735, 2.93065158650279)","(-5, -5, -5, -5, -5, -5, -5, -5, -5, -5)","(5, 5, 5, 5, 5, 5, 5, 5, 5, 5)",47,-,9.84084881108088,"(0.438135576391472, 0.175201741289637, 0.16619415481227, 0.0261160338142027, 0.0203605742049382, 0.0581667959912701, 0.0276508747403066, -0.014872578936855, -0.0137524347995637, -0.0107133435905214)",47,-,-,-,0.0745248794555664,secs,0.1
nloptr,sbplx,Rosenbrock,10,"(3.57051091268659, -1.408427413553, 1.326811441686, -4.80297875823453, 0.545695356559008, 0.581396596971899, 3.13386182999238, 2.97937632072717, -2.65399320516735, 2.93065158650279)","(-5, -5, -5, -5, -5, -5, -5, -5, -5, -5)","(5, 5, 5, 5, 5, 5, 5, 5, 5, 5)",-,2000,62.4938113389225,"(0.50297847509822, 0.248045865685824, 0.0369339670507345, -0.454335450832625, 0.656151159863058, 0.770656333146968, 0.794303391827274, 0.724273249671696, 0.589860677912347, 0.397403689589148)",2000,-,5,NLOPT_MAXEVAL_REACHED: Optimization stopped because maxeval (above) was reached.,0.108059644699097,secs,0.1
nloptr,cobyla,Rosenbrock,10,"(3.57051091268659, -1.408427413553, 1.326811441686, -4.80297875823453, 0.545695356559008, 0.581396596971899, 3.13386182999238, 2.97937632072717, -2.65399320516735, 2.93065158650279)","(-5, -5, -5, -5, -5, -5, -5, -5, -5, -5)","(5, 5, 5, 5, 5, 5, 5, 5, 5, 5)",-,2000,153.925331311561,"(0.22830741915687, 0.0560451965894228, -0.00551905398836662, -1.17024045054038, 1.08903335614166, 1.08123291485195, 1.11252455850078, 1.2206218620679, 1.51878397817277, 2.31957811361929)",2000,-,5,NLOPT_MAXEVAL_REACHED: Optimization stopped because maxeval (above) was reached.,0.0987410545349121,secs,0.1
nloptr,bobyqa,Rosenbrock,10,"(3.57051091268659, -1.408427413553, 1.326811441686, -4.80297875823453, 0.545695356559008, 0.581396596971899, 3.13386182999238, 2.97937632072717, -2.65399320516735, 2.93065158650279)","(-5, -5, -5, -5, -5, -5, -5, -5, -5, -5)","(5, 5, 5, 5, 5, 5, 5, 5, 5, 5)",-,2000,0.000400526465431474,"(1.00023740517108, 0.999689868005544, 0.999672719746314, 0.999498751032385, 0.998941019020464, 0.997892526346592, 0.99626816040037, 0.992913162543753, 0.986183867552641, 0.973017003219086)",2000,-,5,NLOPT_MAXEVAL_REACHED: Optimization stopped because maxeval (above) was reached.,0.0891079902648926,secs,0.1
